FECHA_DATE,BUCKET,BUCKET_WL,CODIGO_CLASE,GRUPO_HOMOGENEO,TIPO_PERSONA,DIAS_MORA,DIAS_INCUMPLIMIENTO,MET_CALCULO,MARCA_CURA,MARCA_DEFAULT,MARCA_WL,PDI,REESTRUCTURADO,RATING_ACTUAL,RANGO_SCORE_PN,RANGO_SCORE_HIP,seg_PD12mes,PD_12M_ACTUAL_FINAL,PD_12M_DESEMBOLSO_FINAL,PD_LIFETIME_ACTUAL_FINAL,PD_LIFETIME_DESEMBOLSO_FINAL,EXPOSICION_TOTAL_FA,VALOR_PROVISION,cobertura
2021-11-30,2,,2,13,PN,0,,ECL_LT,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.3639536936999986,0.3639536936999986,0.5894737485901347,0.14141742373004484,531512.5417999998,118352.47433624501,0.22267108492950535
2021-11-30,2,,2,13,PN,0,,ECL_LT,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.6839653232,0.6839653232,0.8048419421749999,0.18672490555,4472.8927,1569.0660800674,0.35079448252076334
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,2.0,,2.0,,PN_CURA,0.5545149430999999,0.5545149430999999,0.4090598378666666,0.31346022553333336,3441.5628,980.13815969,0.28479450082677554
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,2.0,,3.0,,PN_CURA,0.4594552385666666,0.4594552385666666,0.33430868703333333,0.16220077406666666,7237.4425,2006.8037743670002,0.2772807900535307
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,2.0,,4.0,,PN_CURA,0.4277686704,0.4277686704,0.1781244178,0.0739233561,1462.7744,317.85757766,0.21729774438218225
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,2.0,,5.0,,PN_CURA,0.5069850908499999,0.5069850908499999,0.46114565448333344,0.15983194505,8817.1362,2446.256205762,0.27744339548276453
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,2.0,,6.0,,PN_CURA,0.2851791136,0.2851791136,0.1158879262,0.0823558809,619.6175,89.760990088,0.14486516292390064
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,2.0,,7.0,,PN_CURA,0.5228283749,0.5228283749,0.34029568255,0.155874907,4200.2362,1095.7237770699999,0.26087194264693964
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,2.0,,8.0,,PN_CURA,0.5058534276785714,0.5058534276785714,0.35722160104285716,0.22203474972857146,32681.1956,8762.374443318,0.26811670388576603
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.5038164340257142,0.5038164340257142,0.44553977068285705,0.21824977645428575,70542.77430000002,19235.521958554997,0.2726788413048704
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,2.0,,PN_CURA,0.5703582272,0.5703582272,0.4683260172,0.08147688715000001,2586.3609,749.34718632,0.2897303258489563
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,3.0,,PN_CURA,0.5703582272,0.5703582272,0.6276458037428573,0.14819355657142858,12562.46,3639.72562922,0.28973032584541564
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,5.0,,PN_CURA,0.5703582272,0.5703582272,0.5747913522,0.16360866735000001,8715.3076,2525.0889108300003,0.2897303258498874
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.5703582272,0.5703582272,0.710363777375,0.14609216587499999,6785.286099999999,1965.90315272,0.28973032584727715
2021-11-30,2,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.5685978622999999,0.5685978622999999,0.6134462799592593,0.14044083137777777,38745.61729999999,11195.715753231998,0.2889543781570361
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,2.0,,2.0,,PN_REESTRU,0.4693572911249999,0.4693572911249999,0.3430974082375,0.18109199350000005,12135.988000000001,3173.207426245,0.26147087705137806
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,2.0,,3.0,,PN_REESTRU,0.46443455642857134,0.46443455642857134,0.36564248191428583,0.1843968113714286,58413.622500000005,15111.814061016003,0.2587035936868322
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,2.0,,4.0,,PN_REESTRU,0.446780611312,0.446780611312,0.35069694674400004,0.170418799304,37907.5007,9528.257196056999,0.25135545789377245
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,2.0,,5.0,,PN_REESTRU,0.5601732588535713,0.5601732588535713,0.480353540425,0.2366475580642857,51813.8536,14930.799242949997,0.28816230034181434
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,2.0,,6.0,,PN_REESTRU,0.5401119575757575,0.5401119575757575,0.4738726538787879,0.2572039640727273,90062.36430000002,25639.765069425997,0.2846890070975629
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,2.0,,7.0,,PN_REESTRU,0.5335609222161289,0.5335609222161289,0.5059906290645161,0.2418873774258064,69631.1841,18794.370507426003,0.26991312513707494
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.5149067328809525,0.5149067328809525,0.4544302978071427,0.21186571172142865,64047.810399999995,17332.330512345005,0.27061550432557807
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.5349438274647058,0.5349438274647058,0.4737587465117647,0.20768697519411772,76662.65700000004,21461.248243936,0.2799439659903255
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.42452442654999994,0.06196687813333333,8083.4107,1494.46937766,0.18488104008621012
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,9.0,4.0,PN_CREDITOFACIL,0.6839653232,0.6839653232,0.652770434,0.0821516455,8190.7985,2845.8143842,0.3474404094057496
2021-11-30,2,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.6703391918813403,0.6703391918813403,0.6946490456279876,0.1439643993402332,706105.7212000008,241578.58156744007,0.3421280614422527
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,2.0,,4.0,,PN_CURA,0.5703582272,0.5703582272,0.8299304824,0.2428336436,3232.6707,1027.4954102,0.31784722464926596
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,2.0,,5.0,,PN_CURA,0.35647389199999996,0.35647389199999996,0.5076471866,0.08332730085000001,1012.1982,248.90785524700001,0.24590821762674545
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,2.0,,6.0,,PN_CURA,0.2851791136,0.2851791136,0.4333480295,0.13122493943333333,4781.5895,1614.7232597856,0.33769591885409656
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,2.0,,7.0,,PN_CURA,0.1425895568,0.1425895568,0.1804262079,0.0370934737,212.8702,19.510155643,0.091652827135973
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,2.0,,8.0,,PN_CURA,0.42776867039999994,0.42776867039999994,0.6755163956666667,0.3803043197,11926.0159,4137.6400836414,0.3469423584821315
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.545195364235294,0.545195364235294,0.8300179982647058,0.5005539714058824,35828.3381,11582.765869187999,0.32328504428141475
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,,,3.0,,PN_CURA,0.5703582272,0.5703582272,0.9235667194,0.1638210492,3575.6541,1311.615091,0.366818225230455
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,,,8.0,,PN_CURA,0.5703582272,0.5703582272,0.8152543796,0.2200229028,4625.995199999999,1453.28798747,0.3141568299660147
2021-11-30,2,,2,13,PN,1,,ECL_LT,2.0,0,,50.798%,,,9.0,,PN_CURA,0.5703582272,0.5703582272,0.8332222014428572,0.2218989965285714,21682.460100000004,6931.9886606400005,0.31970489643100963
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,2.0,,2.0,,PN_REESTRU,0.1425895568,0.1425895568,0.18469136602,0.04733565724,1435.5633,131.53605513719998,0.09162678868789692
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,2.0,,3.0,,PN_REESTRU,0.5287696064624999,0.5287696064624999,0.7758947087375,0.3429512374375,21217.217099999998,6771.409443481,0.31914691788118627
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,2.0,,4.0,,PN_REESTRU,0.4752985226666666,0.4752985226666666,0.7266364777777777,0.3790239986333333,33169.1926,10371.885093362,0.31269633899264704
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,2.0,,5.0,,PN_REESTRU,0.5028158055578946,0.5028158055578946,0.7977823482894737,0.5165897852947368,146225.76750000002,51808.534531771904,0.3543050955897489
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,2.0,,6.0,,PN_REESTRU,0.5061929266399999,0.5061929266399999,0.79885511888,0.5447215295150001,70465.34019999999,23337.373293115008,0.33118939363490096
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,2.0,,7.0,,PN_REESTRU,0.37591792247272726,0.37591792247272726,0.5585926435909091,0.2753882891636364,18597.4821,5535.2094395233,0.2976321961091335
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.3677309622736842,0.3677309622736842,0.5537860971736842,0.29311280056842104,53511.2876,17136.2547708348,0.32023626302789243
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.412759243368421,0.412759243368421,0.6333269062263157,0.3395552342210526,54208.9564,17733.610360233004,0.3271343249882782
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,,,7.0,,PN_CREDITOFACIL,0.20845645470000007,0.20845645470000007,0.5203430466911764,0.13168556244117652,192050.12430000002,30466.98125813,0.15864077864660875
2021-11-30,2,,2,13,PN,1,,ECL_LT,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.3639536936999994,0.3639536936999994,0.6038931055113824,0.1527493754910569,340756.51690000016,75148.80325424003,0.22053519016422368
2021-11-30,2,,2,13,PN,14,,ECL_12M,2.0,0,,50.798%,2.0,,8.0,,PN_CURA,0.38023881815,0.38023881815,0.29546786939999997,0.18791668305,1861.2653,503.31640263300005,0.2704162607195224
2021-11-30,2,,2,13,PN,14,,ECL_12M,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.44559236498749993,0.44559236498749993,0.28042969804999995,0.19480532923750002,13191.1863,3497.2479624819994,0.2651200493227815
2021-11-30,2,,2,13,PN,14,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.5703582272,0.5703582272,0.5963292854,0.0920455073,2375.4599,688.24277086,0.28973032584553415
2021-11-30,2,,2,13,PN,14,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.5703582272,0.5703582272,0.588579773,0.1213534532,5871.0549,1701.02264925,0.289730325848256
2021-11-30,2,,2,13,PN,14,,ECL_12M,,0,,50.798%,2.0,,6.0,,PN_REESTRU,0.30894403974999995,0.30894403974999995,0.17955125830000002,0.1242248205,4105.6991,625.0575436,0.15224144009968973
2021-11-30,2,,2,13,PN,14,,ECL_12M,,0,,50.798%,2.0,,7.0,,PN_REESTRU,0.44361195449999996,0.44361195449999996,0.42856502516666667,0.2799901615,9408.9502,2652.2978304269996,0.28189094150237926
2021-11-30,2,,2,13,PN,14,,ECL_12M,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.4943104635699999,0.4943104635699999,0.41891252789,0.21578353544999995,34701.815200000005,9735.713764647,0.28055344392033416
2021-11-30,2,,2,13,PN,14,,ECL_12M,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.5406520695249999,0.5406520695249999,0.555407998575,0.2832601160375,11995.4264,3356.13623665,0.27978465497900096
2021-11-30,2,,2,13,PN,14,,ECL_12M,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.41823663406,0.05086950228,5933.5479,1097.00050715,0.1848810400856459
2021-11-30,2,,2,13,PN,14,,ECL_12M,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.6743770242747658,0.6743770242747658,0.7020092025000001,0.15064154320747664,190094.60270000005,65570.360805954,0.3449354157068552
2021-11-30,2,,2,13,PN,14,,ECL_LT,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.1425895568,0.1425895568,0.183504336,0.0627055337,506.4342,47.207999967,0.09321645332601945
2021-11-30,2,,2,13,PN,14,,ECL_LT,2.0,0,,50.798%,,,9.0,,PN_CURA,0.5703582272,0.5703582272,0.837021189,0.11720795219999999,7999.2685,2568.13411718,0.3210461203021251
2021-11-30,2,,2,13,PN,14,,ECL_LT,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.1425895568,0.1425895568,0.18179732414285718,0.03736217641428571,3346.8296,305.4171331608,0.09125565674475929
2021-11-30,2,,2,13,PN,14,,ECL_LT,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.44813860708571424,0.44813860708571424,0.6982980233857142,0.38369294337142856,9402.077800000001,3085.836400927,0.32820792026704987
2021-11-30,2,,2,13,PN,14,,ECL_LT,,0,,50.798%,,,7.0,,PN_CREDITOFACIL,0.2084564547,0.2084564547,0.3959381764,0.0479399406,3191.5183,415.59786373,0.1302194832252724
2021-11-30,2,,2,13,PN,14,,ECL_LT,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.36395369369999964,0.36395369369999964,0.5845824411071427,0.12570227206666665,107181.49729999996,23117.239428209996,0.21568311705429036
2021-11-30,2,,2,13,PN,30,,ECL_12M,2.0,0,,50.798%,2.0,,7.0,,PN_CURA,0.5703582272,0.5703582272,0.4798993183,0.3631238706,3173.2225,919.37878891,0.28973032584698993
2021-11-30,2,,2,13,PN,30,,ECL_12M,2.0,0,,50.798%,2.0,,8.0,,PN_CURA,0.5703582272,0.5703582272,0.5013310759333334,0.3597059349,5830.2752,1689.2075334699998,0.28973032584636826
2021-11-30,2,,2,13,PN,30,,ECL_12M,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.4974791203866666,0.4974791203866666,0.3084307664666666,0.19013320803999997,25663.7032,6938.898539383999,0.2703779141033707
2021-11-30,2,,2,13,PN,30,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.5703582272,0.5703582272,0.56807573725,0.161316036125,13520.6597,3917.34514062,0.28973032585236946
2021-11-30,2,,2,13,PN,30,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.5703582272,0.5703582272,0.6485537890454546,0.15856785303636364,28728.3708,8323.480232926999,0.28973032584663655
2021-11-30,2,,2,13,PN,30,,ECL_12M,,0,,50.798%,2.0,,6.0,,PN_REESTRU,0.5703582272,0.5703582272,0.337393722,0.1304273621,888.694,257.4816022,0.28973032584894237
2021-11-30,2,,2,13,PN,30,,ECL_12M,,0,,50.798%,2.0,,7.0,,PN_REESTRU,0.40400374424999996,0.40400374424999996,0.32824871685,0.1715125349,2833.9267999999997,729.29102945,0.2573429311759217
2021-11-30,2,,2,13,PN,30,,ECL_12M,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.5495639168312499,0.5495639168312499,0.48681812146250003,0.29582036693125,43028.7351,12383.311715276997,0.28779167424972707
2021-11-30,2,,2,13,PN,30,,ECL_12M,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.5296183538285713,0.5296183538285713,0.5312521092642858,0.2583166204035714,97326.70469999999,26560.766297501694,0.2729031706084435
2021-11-30,2,,2,13,PN,30,,ECL_12M,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.42986812932499996,0.0670736482,6187.7569,1143.9989314700001,0.18488104008578618
2021-11-30,2,,2,13,PN,30,,ECL_12M,,0,,50.798%,,,9.0,8.0,PN_CREDITOFACIL,0.6839653232,0.6839653232,0.8029675279,0.2018435399,3971.7239,1379.9373779,0.3474404094151661
2021-11-30,2,,2,13,PN,30,,ECL_12M,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.6696583562497966,0.6696583562497966,0.6938049834429151,0.1485312033838057,579017.2125000004,198910.5413121671,0.3435313096364419
2021-11-30,2,,2,13,PN,30,,ECL_LT,2.0,0,,50.798%,2.0,,8.0,,PN_CURA,0.1425895568,0.1425895568,0.1794227403,0.0492640615,804.7119,73.34392598490001,0.09114308609690003
2021-11-30,2,,2,13,PN,30,,ECL_LT,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.32591898697142857,0.32591898697142857,0.4764363256285714,0.16446601710000003,10531.335500000001,3164.2076941081004,0.3004564515210915
2021-11-30,2,,2,13,PN,30,,ECL_LT,2.0,0,,50.798%,,,9.0,,PN_CURA,0.5703582272,0.5703582272,0.8303778594,0.16941803016666665,6812.8606,2134.0062777900002,0.3132320478992334
2021-11-30,2,,2,13,PN,30,,ECL_LT,,0,,50.798%,2.0,,6.0,,PN_REESTRU,0.1425895568,0.1425895568,0.17776157944999998,0.051068549000000005,169.484,15.3781995075,0.09073540574626512
2021-11-30,2,,2,13,PN,30,,ECL_LT,,0,,50.798%,2.0,,7.0,,PN_REESTRU,0.1425895568,0.1425895568,0.18758982374000002,0.04479648776,1124.4788,107.293866574,0.0954165312623057
2021-11-30,2,,2,13,PN,30,,ECL_LT,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.49258210530909086,0.49258210530909086,0.7538422879090909,0.4612704882727272,35857.8564,11832.596563675,0.3299861662582541
2021-11-30,2,,2,13,PN,30,,ECL_LT,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.39925075903999996,0.39925075903999996,0.61263739783,0.33124954353999997,28334.403500000004,8907.439510798,0.31436834415088355
2021-11-30,2,,2,13,PN,30,,ECL_LT,,0,,50.798%,,,7.0,,PN_CREDITOFACIL,0.2084564547,0.2084564547,0.5483402219,0.101611499,2229.0252,354.76421048,0.1591566620601687
2021-11-30,2,,2,13,PN,30,,ECL_LT,,0,,50.798%,,,8.0,9.0,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.57045501,0.1063636514,738.3776,154.20502629,0.2088430449271484
2021-11-30,2,,2,13,PN,30,,ECL_LT,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.3639536937000002,0.3639536937000002,0.599139468758228,0.1474678151075949,213535.3917,45894.80504008,0.21492832956027494
2021-11-30,2,,2,13,PN,45,,ECL_12M,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.5703582272,0.5703582272,0.44354209045,0.265687049,4966.8655,1439.05155975,0.2897303258463512
2021-11-30,2,,2,13,PN,45,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.38023881815,0.38023881815,0.44401466629999997,0.23279722144999998,2042.9749000000002,531.2348747789999,0.26003005459293693
2021-11-30,2,,2,13,PN,45,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.4833887102808509,0.4833887102808509,0.39304892634468086,0.19650414221914897,118603.4856,30571.12491899301,0.2577590765089033
2021-11-30,2,,2,13,PN,45,,ECL_12M,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.5703582272,0.5703582272,0.657542845,0.1319653981,2040.4575,591.18241635,0.2897303258460419
2021-11-30,2,,2,13,PN,45,,ECL_12M,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.47529852267499995,0.47529852267499995,0.44621269944999997,0.284990798675,5701.8563,1519.203213817,0.2664401089548679
2021-11-30,2,,2,13,PN,45,,ECL_12M,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.22241614613333335,0.22241614613333335,0.17752459244166666,0.12145409829999998,12040.844799999999,1908.6257926476997,0.15851261471684278
2021-11-30,2,,2,13,PN,45,,ECL_12M,,0,,50.798%,,,9.0,10.0,PN_CREDITOFACIL,0.5129739924,0.5129739924,0.4776912258,0.0473497864,1680.5545,437.91940763,0.260580307053416
2021-11-30,2,,2,13,PN,45,,ECL_12M,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.5481917190686987,0.5481917190686987,0.5323718360829267,0.1858801905410569,471297.2939000001,154441.5001840663,0.32769443445358654
2021-11-30,2,,2,13,PN,45,,ECL_LT,2.0,0,,50.798%,2.0,,8.0,,PN_CURA,0.1901194091,0.1901194091,0.2004238729,0.0665756609,1041.9359,106.08077802,0.1018112323608391
2021-11-30,2,,2,13,PN,45,,ECL_LT,2.0,0,,50.798%,,,8.0,,PN_CURA,0.1425895568,0.1425895568,0.1824676681,0.081095362,226.3621,20.981468463,0.09268984720940475
2021-11-30,2,,2,13,PN,45,,ECL_LT,2.0,0,,50.798%,,,9.0,,PN_CURA,0.18536642384,0.18536642384,0.26249902553,0.11051783844,5383.192000000001,1146.7103731124,0.21301680733520184
2021-11-30,2,,2,13,PN,45,,ECL_LT,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.19011940905,0.19011940905,0.2098847838,0.03645768125,274.733,32.654424699,0.11885876359592769
2021-11-30,2,,2,13,PN,45,,ECL_LT,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.5703582272,0.5703582272,0.8641695577749999,0.37447343165,9040.1613,2950.31505356,0.32635646153349057
2021-11-30,2,,2,13,PN,45,,ECL_LT,,0,,50.798%,,,6.0,,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.77279859145,0.5463034524,14189.019100000001,2300.2344218499998,0.16211370254974142
2021-11-30,2,,2,13,PN,45,,ECL_LT,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.66795474485,0.4786701693166666,71671.8765,17794.5974712,0.24827866019665326
2021-11-30,2,,2,13,PN,45,,ECL_LT,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.6839653231999997,0.6839653231999997,0.9318538249212764,0.6962761161957445,232071.11950000003,82356.83533354,0.3548775716296745
2021-11-30,2,,2,13,PN,61,,ECL_12M,2.0,0,,50.798%,2.0,,8.0,,PN_CURA,0.5228283749,0.5228283749,0.1490637771,0.2515611141,1530.2525,406.4138425,0.2655861320272308
2021-11-30,2,,2,13,PN,61,,ECL_12M,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.50797529609375,0.50797529609375,0.37823364352500005,0.22007269445000002,47449.279200000004,12409.214217176,0.2615258740785255
2021-11-30,2,,2,13,PN,61,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.46171856487142854,0.46171856487142854,0.27360030457142853,0.18479831764285715,10012.2922,2495.53243861,0.24924686463005946
2021-11-30,2,,2,13,PN,61,,ECL_12M,2.0,0,,50.798%,,,9.0,4.0,PN_CURA,0.5703582272,0.5703582272,0.4683260172,0.1191414798,1256.5125,364.04977606,0.2897303258503198
2021-11-30,2,,2,13,PN,61,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.46059504317913763,0.46059504317913763,0.3604979476532375,0.17951517663381295,300284.0862000001,75349.86529136996,0.25092859979660803
2021-11-30,2,,2,13,PN,61,,ECL_12M,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.4752985226,0.4752985226,0.2234298398,0.1479260996,2611.0673,630.4211497,0.24144193820664828
2021-11-30,2,,2,13,PN,61,,ECL_12M,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.513322404465,0.513322404465,0.38780057485999997,0.19036380968500002,48248.777599999994,13124.07144191,0.27200837191593435
2021-11-30,2,,2,13,PN,61,,ECL_12M,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.21098764850869567,0.21098764850869567,0.14815398382173914,0.10011389903913041,30690.693499999998,4084.6026958004995,0.13308929287637308
2021-11-30,2,,2,13,PN,61,,ECL_12M,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.5568398819375676,0.5568398819375676,0.5560971967956593,0.20434604002921516,1460790.6445000002,478652.88870700623,0.3276670004077413
2021-11-30,2,,2,13,PN,61,,ECL_LT,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.1425895568,0.1425895568,0.1779168893,0.063239203075,2553.15,228.53218490799998,0.08950989362473806
2021-11-30,2,,2,13,PN,61,,ECL_LT,2.0,0,,50.798%,,,8.0,,PN_CURA,0.19011940906666666,0.19011940906666666,0.2619937915222222,0.11182625809999999,5907.0149,916.3323081905,0.15512612101088488
2021-11-30,2,,2,13,PN,61,,ECL_LT,2.0,0,,50.798%,,,9.0,10.0,PN_CURA,0.5703582272,0.5703582272,0.8602866161,0.6509059874,16136.9279,4890.1384532,0.30304023687185216
2021-11-30,2,,2,13,PN,61,,ECL_LT,2.0,0,,50.798%,,,9.0,,PN_CURA,0.26367751376547616,0.26367751376547616,0.37825167993928566,0.20343830181190475,158750.48859999998,44968.81679790079,0.28326726547095993
2021-11-30,2,,2,13,PN,61,,ECL_LT,,0,,50.798%,2.0,,8.0,,PN_REESTRU,0.35647389199999996,0.35647389199999996,0.521473535,0.2614749709,12296.548200000001,3737.1646879667,0.3039198177555795
2021-11-30,2,,2,13,PN,61,,ECL_LT,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.35647389199999996,0.35647389199999996,0.5386566772083333,0.25014152400833334,29929.914800000002,9868.1621388203,0.3297089953233111
2021-11-30,2,,2,13,PN,61,,ECL_LT,,0,,50.798%,,,6.0,,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.3669876821,0.26807952245,5592.4451,602.95729945,0.10781640028080026
2021-11-30,2,,2,13,PN,61,,ECL_LT,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.6451646676476191,0.4120783602285714,109478.55000000002,25767.57087742,0.23536638800404275
2021-11-30,2,,2,13,PN,61,,ECL_LT,,0,,50.798%,,,9.0,4.0,PN_CREDITOFACIL,0.6839653232,0.6839653232,0.9642888336,0.9997152,4758.9301,1738.7873803,0.3653735910724976
2021-11-30,2,,2,13,PN,61,,ECL_LT,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.6839653231999994,0.6839653231999994,0.9345806586026312,0.7603806493986841,443095.7027000001,157270.36676711997,0.354935436766356
2021-11-30,2,,2,13,PN,75,,ECL_12M,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.2851791136,0.2851791136,0.19274493535,0.0919304858,1826.687,287.028281515,0.15713052182174617
2021-11-30,2,,2,13,PN,75,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.44361195449999996,0.44361195449999996,0.13739851633333333,0.1517205217333333,10684.330899999999,1988.82741288,0.18614431090673167
2021-11-30,2,,2,13,PN,75,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.45391008915,0.45391008915,0.329536994265,0.183461854525,25784.895700000005,6349.794947824001,0.2462602533553781
2021-11-30,2,,2,13,PN,75,,ECL_12M,,0,,50.798%,2.0,,9.0,,PN_REESTRU,0.5406520695374999,0.5406520695374999,0.5120221865374999,0.21655898141250002,13875.8274,3949.17369247,0.2846081591120109
2021-11-30,2,,2,13,PN,75,,ECL_12M,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.5275652526295995,0.5275652526295995,0.5035988266856,0.18084268955760008,236260.8647,75345.87417924397,0.31890966908513124
2021-11-30,2,,2,13,PN,75,,ECL_LT,2.0,0,,50.798%,2.0,,9.0,,PN_CURA,0.1425895568,0.1425895568,0.1824676681,0.0424706504,1060.6618,98.312580181,0.09268984720765845
